transaction_id,date,amount,type,description
TXN02427,2025-09-04,15136.98,outflow,Rent payment
TXN02428,2025-07-18,40207.22,outflow,Software subscription
TXN02429,2024-10-04,45209.52,outflow,Rent payment
TXN02430,2024-02-06,30993.21,outflow,Office supplies
TXN02431,2025-10-27,5171.12,inflow,Subscription revenue
TXN02432,2024-11-06,78279.11,outflow,Office supplies
TXN02433,2024-01-22,50593.94,outflow,Salary payment
TXN02434,2024-07-19,37345.99,outflow,Vendor payment
TXN02435,2025-11-29,17591.83,outflow,Salary payment
TXN02436,2025-07-19,82306.99,outflow,Vendor payment
TXN02437,2025-01-21,21028.61,outflow,Vendor payment
TXN02438,2025-12-19,76791.46,inflow,Invoice settlement
TXN02439,2024-04-28,11554.38,inflow,Consulting fee
TXN02440,2025-01-11,26537.54,inflow,Service fee collected
TXN02441,2025-03-23,23250.36,outflow,Office supplies
TXN02442,2024-08-25,15050.17,inflow,Client payment received
TXN02443,2024-08-20,18777.54,inflow,Consulting fee
TXN02444,2025-08-04,62062.96,inflow,Client payment received
TXN02445,2024-09-12,50853.22,outflow,Rent payment
TXN02446,2024-02-28,8462.75,inflow,Invoice settlement
TXN02447,2024-10-16,469061.1,inflow,Service fee collected
TXN02448,2025-09-08,11025.39,outflow,Office supplies
TXN02449,2024-10-26,16764.31,inflow,Subscription revenue
TXN02450,2025-05-05,74940.39,outflow,Rent payment
TXN02451,2024-03-19,72359.35,inflow,Consulting fee
TXN02452,2024-07-29,47927.44,outflow,Utility bill
TXN02453,2024-08-13,15608.24,inflow,Service fee collected
TXN02454,2025-01-10,31617.77,outflow,Marketing expense
TXN02455,2025-10-31,608434.05,inflow,Service fee collected
TXN02456,2024-11-22,14467.02,outflow,Travel expense
TXN02457,2024-04-16,75493.14,inflow,Subscription revenue
TXN02458,2025-12-23,15411.33,outflow,Insurance premium
TXN02459,2024-10-13,16611.22,inflow,Invoice settlement
TXN02460,2025-06-17,28330.92,inflow,Project milestone payment
TXN02461,2025-07-20,35219.23,inflow,Service fee collected
TXN02462,2024-05-25,30670.06,inflow,Invoice settlement
TXN02463,2025-12-16,43928.11,inflow,Subscription revenue
TXN02464,2024-04-26,328296.05,inflow,Client payment received
TXN02465,2024-10-03,260441.96,inflow,Subscription revenue
TXN02466,2024-11-03,32928.07,outflow,Rent payment
TXN02467,2024-03-02,39961.18,inflow,Consulting fee
TXN02468,2025-01-28,70358.43,outflow,Vendor payment
TXN02469,2025-01-28,75774.99,inflow,Invoice settlement
TXN02470,2024-07-29,47402.22,inflow,Project milestone payment
TXN02471,2025-03-17,132880.87,outflow,Marketing expense
TXN02472,2024-02-02,11046.21,outflow,Utility bill
TXN02473,2024-01-27,21796.2,outflow,Utility bill
TXN02474,2024-09-25,19737.85,outflow,Office supplies
TXN02475,2024-01-29,58026.2,inflow,Consulting fee
TXN02476,2025-03-20,9456.74,outflow,Salary payment
TXN02477,2024-04-21,32127.95,outflow,Marketing expense
TXN02478,2025-07-01,17709.7,outflow,Travel expense
TXN02479,2024-09-23,102373.92,inflow,Subscription revenue
TXN02480,2025-04-23,17155.09,outflow,Office supplies
TXN02481,2024-05-15,13944.33,outflow,Marketing expense
TXN02482,2025-11-29,49759.56,outflow,Rent payment
TXN02483,2024-09-12,24104.88,outflow,Marketing expense
TXN02484,2024-12-11,23274.12,outflow,Salary payment
TXN02485,2025-09-22,29843.17,inflow,Service fee collected
TXN02486,2025-11-06,29136.93,inflow,Project milestone payment
TXN02487,2025-09-14,285338.57,inflow,Service fee collected
TXN02488,2025-08-05,34179.02,outflow,Marketing expense
TXN02489,2024-07-02,78284.46,inflow,Client payment received
TXN02490,2025-03-26,61180.98,inflow,Client payment received
TXN02491,2025-01-02,27599.21,outflow,Travel expense
TXN02492,2024-08-11,23884.29,inflow,Consulting fee
TXN02493,2024-03-22,18192.35,inflow,Consulting fee
TXN02494,2025-07-18,23777.71,inflow,Client payment received
TXN02495,2025-03-27,70294.77,inflow,Service fee collected
TXN02496,2024-09-22,15586.03,outflow,Software subscription
TXN02497,2024-08-20,62083.61,outflow,Software subscription
TXN02498,2025-09-24,85440.54,outflow,Office supplies
TXN02499,2024-04-27,5520.07,outflow,Software subscription
TXN02500,2025-12-01,103177.68,outflow,Insurance premium
